"name","region","freq","rank","gender"
"Dr. Luiz Henrique Jesus",0,15787,678,M
"Theo Moreira",0,15687,679,M
"João Felipe Moraes",0,15645,680,M
"João Guilherme da Rosa",0,15596,681,M
"Sr. Bryan Ramos",0,15577,682,M
"Vitor da Paz",0,15526,683,M
"Lorenzo Almeida",0,15482,684,M
"Kaique Aragão",0,15471,685,M
"Lorenzo Peixoto",0,15469,686,M
"Vitor Gabriel Monteiro",0,15415,687,M
"Davi Martins",0,15404,688,M
"Bryan Rodrigues",0,15377,689,M
"Pedro Miguel Dias",0,15293,690,M
"João Vitor Correia",0,15285,691,M
"Sr. Luigi Dias",0,15275,692,M
"Arthur Rodrigues",0,15216,693,M
"Vinicius Melo",0,15126,694,M
"Sr. Lucca Pires",0,15118,695,M
"Vitor Hugo Alves",0,15079,696,M
"Antônio Melo",0,14958,697,M
"Lucas Gabriel Silva",0,14907,698,M
"Dr. João Vitor da Costa",0,14891,699,M
"Sr. Antônio Cavalcanti",0,14859,700,M
"Luiz Gustavo Novaes",0,14849,701,M
"Pedro Lopes",0,14831,702,M
"Pedro Miguel Teixeira",0,14578,703,M
"Enrico Novaes",0,14574,704,M
"Caio Rocha",0,14573,705,M
"Lorenzo Rocha",0,14563,706,M
"Francisco Peixoto",0,14525,708,M
"João Costela",0,14525,707,M
"Vitor Silva",0,14510,709,M
"Sr. Vinicius Gonçalves",0,14489,710,M
"Alexandre Ramos",0,14435,711,M
"João Pedro Alves",0,14431,712,M
"Joaquim Rodrigues",0,14408,713,M
"Ian Costa",0,14385,714,M
"Igor Cunha",0,14278,715,M
"João Guilherme Rezende",0,14267,716,M
"Sr. André Teixeira",0,14263,717,M
"Pedro Henrique Carvalho",0,14229,718,M
"Igor Novaes",0,14228,719,M
"Heitor Santos",0,14218,720,M
"Rafael Costa",0,14216,721,M
"Heitor Ferreira",0,14195,722,M
"Theo Ribeiro",0,14189,723,M
"Dr. Davi Luiz Pinto",0,14142,724,M
"Caio Porto",0,14113,725,M
"Matheus Souza",0,14094,726,M
"Emanuel da Luz",0,14083,727,M
"Juan Ramos",0,14082,728,M
"Bryan Nogueira",0,14036,729,M
"Luiz Felipe Pires",0,14025,730,M
"Gabriel Dias",0,13975,731,M
"Renan Lopes",0,13861,732,M
"João Felipe Pereira",0,13855,733,M
"Pedro Miguel Carvalho",0,13844,734,M
"Davi da Rocha",0,13815,735,M
"Joaquim Caldeira",0,13748,736,M
"Yago Freitas",0,13740,737,M
"Vitor Silveira",0,13723,738,M
"Benjamin Sales",0,13706,739,M
"Thiago Nascimento",0,13687,740,M
"Enzo Gabriel Ramos",0,13677,741,M
"Bryan Cardoso",0,13667,742,M
"Dr. João Gabriel Lima",0,13629,743,M
"Rafael Caldeira",0,13596,744,M
"Emanuel Teixeira",0,13572,745,M
"Erick da Luz",0,13547,746,M
"Pedro Henrique Freitas",0,13499,747,M
"Enzo Sales",0,13498,748,M
"Luiz Otávio Alves",0,13480,749,M
"Rodrigo Cardoso",0,13433,750,M
"Luiz Fernando Melo",0,13431,751,M
"Dr. Enzo Gabriel Duarte",0,13391,752,M
"Rafael Gomes",0,13378,753,M
"Dr. Lucca da Rocha",0,13352,754,M
"Davi Lucca Ferreira",0,13333,755,M
"Luiz Gustavo Castro",0,13309,756,M
"Danilo da Rocha",0,13290,757,M
"Kevin da Conceição",0,13244,758,M
"Pedro da Cruz",0,13235,759,M
"Juan Souza",0,13231,760,M
"Ian Souza",0,13222,761,M
"Pedro Lucas Lopes",0,13218,762,M
"Enzo Fernandes",0,13138,763,M
"Dr. Theo Dias",0,13137,764,M
"Carlos Eduardo Mendes",0,13039,765,M
"Guilherme Cardoso",0,13012,766,M
"Dr. Heitor Azevedo",0,12958,767,M
"Vicente da Mata",0,12951,768,M
"Erick Jesus",0,12908,769,M
"Samuel Correia",0,12901,770,M
"Pedro Santos",0,12869,771,M
"Davi Lucas Nunes",0,12820,772,M
"Luiz Gustavo Souza",0,12801,773,M
"Davi Lucca Carvalho",0,12714,774,M
"Cauê Silveira",0,12674,775,M
"Daniel Vieira",0,12654,777,M
"Davi Martins",0,12654,776,M
"João Gabriel Costela",0,12627,778,M
"Sr. João Vitor Jesus",0,12545,779,M
"Pedro Peixoto",0,12453,780,M
"Kaique Mendes",0,12448,781,M
"Enrico Carvalho",0,12404,782,M
"Rodrigo Pires",0,12374,783,M
"Luiz Miguel Pires",0,12297,784,M
"Luigi Pereira",0,12265,785,M
"Dr. Thiago Mendes",0,12254,786,M
"João Gabriel Souza",0,12214,787,M
"Raul Caldeira",0,12184,788,M
"Renan Aragão",0,12166,789,M
"Levi Aragão",0,12136,790,M
"Pietro Costa",0,12095,791,M
"Sr. Vitor Gabriel Lima",0,12085,792,M
"Felipe da Mota",0,12050,793,M
"Igor Cardoso",0,12035,794,M
"Diogo da Luz",0,11972,795,M
"Luigi Pereira",0,11911,796,M
"Diogo Lima",0,11909,797,M
"Enzo da Conceição",0,11860,798,M
"Otávio Castro",0,11840,799,M
"Eduardo da Costa",0,11821,800,M
"Cauã Fogaça",0,11803,801,M
"Erick Santos",0,11784,802,M
"Davi da Cruz",0,11763,803,M
"Bryan Rocha",0,11748,804,M
"Juan Nogueira",0,11745,805,M
"Theo Barros",0,11739,806,M
"Eduardo Nunes",0,11682,807,M
"Vitor Gabriel Lopes",0,11676,808,M
"Lorenzo Oliveira",0,11661,809,M
"Sr. Enzo da Mota",0,11656,810,M
"Leandro Cunha",0,11616,811,M
"Sr. Arthur das Neves",0,11595,812,M
"Enzo Gabriel Barros",0,11592,813,M
"Bryan Cardoso",0,11586,814,M
"Luiz Otávio Costela",0,11561,815,M
"Diego Fogaça",0,11557,816,M
"Benjamin Aragão",0,11546,817,M
"Davi Lucca Cunha",0,11533,818,M
"Matheus Correia",0,11506,819,M
"Lorenzo da Conceição",0,11499,820,M
"Sr. Luiz Otávio da Cunha",0,11487,821,M
"Renan Novaes",0,11482,822,M
"Vitor Gabriel Correia",0,11454,824,M
"Davi Lucas Costela",0,11454,823,M
"Vitor Pires",0,11434,825,M
"Thomas Farias",0,11389,826,M
"Cauã Correia",0,11360,827,M
"Nathan Aragão",0,11349,828,M
"Gustavo Almeida",0,11342,829,M
"João Pedro Pires",0,11335,830,M
"Luiz Miguel da Cruz",0,11332,831,M
"Benjamin Ribeiro",0,11323,832,M
"Felipe da Cunha",0,11314,833,M
"Davi Lucas Aragão",0,11299,834,M
"Pietro Silveira",0,11297,835,M
"Igor Mendes",0,11287,836,M
"Dr. João Gabriel Farias",0,11285,837,M
"Luiz Miguel da Rosa",0,11279,838,M
"Luiz Fernando Alves",0,11272,839,M
"Dr. Pedro Nogueira",0,11220,840,M
"Lucca da Rosa",0,11219,841,M
"Igor Rezende",0,11218,842,M
"Sr. Cauê Araújo",0,11216,843,M
"João Miguel Castro",0,11214,845,M
"Raul Duarte",0,11214,844,M
"Cauã da Conceição",0,11189,846,M
"Sr. Marcelo Barros",0,11171,847,M
"Lorenzo Dias",0,11137,848,M
"Lucca da Cunha",0,11113,849,M
"Dr. Fernando Lopes",0,11094,850,M
"Vitor Hugo Silva",0,11091,851,M
"João Felipe Ribeiro",0,11069,852,M
"Sr. Thales Cardoso",0,11068,853,M
"Erick Gomes",0,11030,854,M
"Felipe Lopes",0,10988,855,M
"Murilo Ribeiro",0,10980,856,M
"João Lucas Monteiro",0,10944,857,M
"Luiz Fernando da Rocha",0,10935,858,M
"João Vitor Sales",0,10892,859,M
"Erick Teixeira",0,10873,860,M
"Raul Nogueira",0,10851,861,M
"Vitor Gabriel Correia",0,10810,862,M
"Luigi Nascimento",0,10805,864,M
"Anthony Novaes",0,10805,863,M
"Vitor Peixoto",0,10784,865,M
"Thiago Lopes",0,10783,866,M
"Luiz Fernando Aragão",0,10780,867,M
"Ryan Vieira",0,10760,868,M
"Vitor Hugo Vieira",0,10744,869,M
"Nicolas Martins",0,10743,870,M
"Enrico Teixeira",0,10735,871,M
"Marcelo Ribeiro",0,10706,872,M
"Caio Almeida",0,10689,873,M
"João Guilherme Caldeira",0,10687,874,M
"Lucas Gabriel Fernandes",0,10679,875,M
"Caio Ramos",0,10678,876,M
"Nathan Caldeira",0,10656,877,M
"Guilherme Melo",0,10643,878,M
"Raul Lima",0,10617,879,M
"Dr. João Pedro Moraes",0,10574,880,M
"Raul Alves",0,10553,881,M
"João Gabriel Cunha",0,10533,882,M
"Luiz Fernando Ramos",0,10524,883,M
"Vicente Moraes",0,10514,884,M
"Guilherme Nogueira",0,10506,885,M
"Sr. Vitor Hugo Gomes",0,10492,886,M
"Dr. Leonardo Freitas",0,10471,887,M
"Dr. Henrique Barbosa",0,10462,888,M
"Benjamin Fernandes",0,10446,889,M
"Sr. Emanuel Moreira",0,10439,890,M
"Davi Lucca Teixeira",0,10437,891,M
"Samuel Nascimento",0,10432,892,M
"Yuri Barros",0,10422,893,M
"Theo da Paz",0,10379,894,M
"Emanuel Monteiro",0,10377,895,M
"Erick Jesus",0,10362,896,M
"Fernando Araújo",0,10353,897,M
"André Novaes",0,10312,898,M
"Vitor Gabriel da Cunha",0,10308,899,M
"Nicolas Moura",0,10302,900,M
"Rafael Oliveira",0,10282,901,M
"Pedro Henrique Ferreira",0,10268,902,M
"Rodrigo Mendes",0,10249,903,M
"Murilo da Conceição",0,10233,904,M
"Benjamin Monteiro",0,10228,905,M
"Danilo da Paz",0,10224,906,M
"Kaique Monteiro",0,10185,907,M
"Calebe da Rocha",0,10185,908,M
"Vicente da Cruz",0,10181,909,M
"Lorenzo Teixeira",0,10179,910,M
"Paulo Azevedo",0,10175,911,M
"Nathan Lima",0,10138,912,M
"Cauã Peixoto",0,10131,913,M
"Isaac Nogueira",0,10122,914,M
"Renan Ribeiro",0,10089,915,M
"João Miguel Nunes",0,10039,916,M
"Davi Lucas Ribeiro",0,10034,917,M
"João Felipe da Costa",0,10020,918,M
"Benício Azevedo",0,10010,919,M
"Alexandre Almeida",0,9990,920,M
"Luiz Felipe Jesus",0,9930,921,M
"Sr. Marcelo Moraes",0,9925,922,M
"Cauã Lopes",0,9918,923,M
"Nathan Lima",0,9900,924,M
"Vitor Hugo da Cruz",0,9881,925,M
"Theo Freitas",0,9879,926,M
"Ian da Paz",0,9852,927,M
"Luiz Felipe Gonçalves",0,9840,928,M
"Enrico Barros",0,9823,929,M
"João Guilherme da Conceição",0,9820,930,M
"Lucas Gabriel Pires",0,9768,931,M
"Sr. Lucca Martins",0,9754,932,M
"Danilo da Mata",0,9735,933,M
"Breno Rodrigues",0,9733,934,M
"Calebe Ramos",0,9705,935,M
"Dr. João Guilherme Santos",0,9702,936,M
"João Lucas Alves",0,9678,937,M
"Gabriel da Cruz",0,9672,938,M
"Pedro Miguel Duarte",0,9666,939,M
"Daniel Carvalho",0,9603,941,M
"Joaquim Aragão",0,9603,940,M
"João da Paz",0,9587,942,M
"Sr. Pedro Castro",0,9582,943,M
"Emanuel Silva",0,9542,944,M
"Francisco Monteiro",0,9541,945,M
"Paulo Pereira",0,9541,946,M
"Igor Gomes",0,9523,947,M
"Dr. Enzo Pereira",0,9517,948,M
"Luiz Otávio Porto",0,9516,949,M
"Sr. Nicolas Fernandes",0,9515,950,M
"Levi Cardoso",0,9507,951,M
"Enzo da Mata",0,9503,952,M
"Samuel Gonçalves",0,9476,953,M
"Alexandre Moura",0,9475,954,M
"Daniel Nascimento",0,9470,955,M
"Dr. Levi da Rosa",0,9467,956,M
"Rafael Lima",0,9449,957,M
"Dr. Leandro Barbosa",0,9442,958,M
"João Felipe Costa",0,9423,959,M
"Miguel Moura",0,9407,960,M
"Dr. Benjamin Araújo",0,9406,961,M
"Diogo Ferreira",0,9396,962,M
"Miguel Araújo",0,9385,963,M
"Miguel Barbosa",0,9383,964,M
"Igor Campos",0,9382,965,M
"Luiz Fernando Cardoso",0,9374,966,M
"Vinicius Aragão",0,9336,967,M
"Benício da Conceição",0,9334,968,M
"Dr. Lucas Gabriel da Cruz",0,9324,969,M
"Dr. Luiz Felipe Gomes",0,9319,970,M
"Bryan Almeida",0,9306,971,M
"Davi Lucas Peixoto",0,9298,972,M
"Raul Freitas",0,9280,973,M
"Pedro Miguel Dias",0,9246,974,M
"Dr. Thales da Rosa",0,9230,975,M
"Vitor Alves",0,9211,976,M
"Matheus Mendes",0,9204,977,M
"Felipe das Neves",0,9190,978,M
"Davi Luiz da Rosa",0,9158,979,M
"João Gabriel Cardoso",0,9158,980,M
"Benício Vieira",0,9133,981,M
"Augusto Cardoso",0,9126,982,M
"Augusto da Luz",0,9124,983,M
"Renan da Cruz",0,9114,984,M
"Erick Vieira",0,9103,985,M
"Enrico Azevedo",0,9103,986,M
"Fernando Pereira",0,9098,987,M
"Luiz Henrique Dias",0,9064,988,M
"Luigi Ramos",0,9040,989,M
"Danilo Freitas",0,9021,990,M
"Thiago Caldeira",0,8999,991,M
"Sr. Arthur Aragão",0,8996,992,M
"Juan Alves",0,8953,993,M
"Enzo Ramos",0,8950,994,M
"Levi Vieira",0,8945,995,M
"Isaac Cavalcanti",0,8940,996,M
"Nathan Fernandes",0,8936,997,M
"Luiz Henrique Araújo",0,8908,998,M
"Eduardo Barbosa",0,8904,999,M
"Dr. Ian Moura",0,8898,1000,M
"Lorenzo Souza",0,8893,1001,M
"Sr. João Vitor Alves",0,8887,1002,M
"Cauã Mendes",0,8871,1003,M
"Felipe Novaes",0,8865,1004,M
"Joaquim Pinto",0,8854,1005,M
"Sr. Cauê das Neves",0,8828,1006,M
"Ian Oliveira",0,8770,1007,M
"Thiago Carvalho",0,8766,1008,M
"Cauã Silva",0,8706,1009,M
"Alexandre Sales",0,8705,1010,M
"Marcelo Cavalcanti",0,8700,1011,M
"Vicente Almeida",0,8693,1012,M
"Diego Alves",0,8675,1013,M
"Levi Cunha",0,8659,1014,M
"Kaique da Rocha",0,8641,1015,M
"Eduardo da Mota",0,8630,1016,M
"Enzo Gabriel Aragão",0,8617,1017,M
"Sr. Heitor Cardoso",0,8611,1018,M
"Noah Pereira",0,8606,1019,M
"Miguel Lima",0,8602,1020,M
"Lorenzo Nogueira",0,8555,1021,M
"Luiz Henrique da Costa",0,8553,1022,M
"Pietro Rocha",0,8497,1023,M
"Noah Silveira",0,8488,1024,M
"Emanuel Pinto",0,8487,1025,M
"Enzo Gabriel Gomes",0,8481,1026,M
"Dr. Lucca da Conceição",0,8467,1027,M
"Vitor Hugo Cardoso",0,8447,1028,M
"Alexandre Viana",0,8437,1029,M
"Marcos Vinicius Lopes",0,8431,1030,M
"Benício Ribeiro",0,8428,1031,M
"Pedro Henrique da Paz",0,8402,1033,M
"Dr. Carlos Eduardo Silva",0,8402,1032,M
"Kaique Campos",0,8392,1034,M
"Daniel Cavalcanti",0,8389,1035,M
"João Lucas Nogueira",0,8379,1036,M
"Renan da Paz",0,8378,1037,M
"Gustavo Henrique Castro",0,8332,1038,M
"Renan Duarte",0,8314,1039,M
"Matheus Rocha",0,8312,1040,M
"Vitor Gabriel Cardoso",0,8301,1041,M
"Igor Caldeira",0,8292,1042,M
"Erick da Mata",0,8283,1043,M
"Diego Alves",0,8267,1044,M
"Levi Porto",0,8266,1045,M
"Luiz Otávio da Cruz",0,8249,1046,M
"João Novaes",0,8245,1047,M
"André Costa",0,8244,1048,M
"Marcelo Silva",0,8233,1049,M
"Miguel Mendes",0,8232,1050,M
"João Lucas Campos",0,8228,1051,M
"Yago Moreira",0,8220,1052,M
"Felipe das Neves",0,8216,1053,M
"Paulo Gomes",0,8202,1054,M
"Benício Oliveira",0,8169,1055,M
"Davi Lucas Moraes",0,8153,1056,M
"Sr. Pedro Lucas Sales",0,8152,1057,M
"Cauê Campos",0,8149,1058,M
"Nathan da Cunha",0,8131,1059,M
"Emanuel Dias",0,8118,1060,M
"Rafael Cardoso",0,8102,1061,M
"André Novaes",0,8100,1062,M
"João Pedro Lima",0,8084,1063,M
"Enzo Nogueira",0,8062,1064,M
"Igor da Cruz",0,8033,1065,M
"Renan Sales",0,8031,1066,M
"Vitor Gabriel da Mata",0,8019,1067,M
"Rafael Mendes",0,7998,1068,M
"Raul Moreira",0,7994,1069,M
"João Pedro Cardoso",0,7993,1070,M
"Dr. Enzo Gabriel Ribeiro",0,7993,1071,M
"Lucca Sales",0,7983,1072,M
"Kaique Rodrigues",0,7977,1073,M
"João Pedro Sales",0,7975,1074,M
"Yuri Santos",0,7956,1075,M
"Bernardo Campos",0,7935,1076,M
"Cauê Santos",0,7930,1077,M
"Felipe Almeida",0,7926,1078,M
"Enrico Rocha",0,7925,1079,M
"Caio da Paz",0,7908,1080,M
"Dr. Murilo Rezende",0,7901,1081,M
"Luiz Felipe Silva",0,7897,1082,M
"Dr. Paulo da Mata",0,7879,1083,M
"João Gabriel Gonçalves",0,7872,1084,M
"Eduardo da Mata",0,7864,1086,M
"Davi Freitas",0,7864,1085,M
"Vicente Peixoto",0,7856,1087,M
"Anthony Cunha",0,7811,1088,M
"Otávio Moraes",0,7801,1089,M
"João Miguel Rocha",0,7798,1090,M
"Luiz Fernando das Neves",0,7785,1091,M
"Luigi Alves",0,7778,1092,M
"Vitor Fogaça",0,7736,1093,M
"Pietro Viana",0,7718,1094,M
"Augusto Costela",0,7695,1096,M
"Dr. João Felipe Costela",0,7695,1095,M
"Pedro Lucas da Rosa",0,7689,1097,M
"Luiz Henrique Ramos",0,7625,1099,M
"Sr. Eduardo Moura",0,7625,1098,M
"Bruno Aragão",0,7619,1100,M
"Sr. João Lucas Gonçalves",0,7612,1101,M
"Nicolas Melo",0,7592,1102,M
"Thales Jesus",0,7582,1103,M
"Henrique da Mota",0,7563,1104,M
"Dr. Fernando Martins",0,7543,1105,M
"Luiz Otávio Peixoto",0,7542,1106,M
"Vitor Hugo da Rosa",0,7540,1107,M
"Davi Monteiro",0,7536,1108,M
"Lucas Duarte",0,7497,1109,M
"João Vitor Alves",0,7492,1110,M
"Erick Porto",0,7490,1111,M
"Gabriel Melo",0,7488,1112,M
"Luiz Fernando Sales",0,7482,1113,M
"Bernardo Souza",0,7460,1114,M
"Dr. Cauê Fogaça",0,7454,1115,M
"Leandro Araújo",0,7445,1116,M
"Diego Moraes",0,7438,1117,M
"Vitor Hugo da Paz",0,7430,1118,M
"Luiz Henrique Aragão",0,7425,1120,M
"Erick Sales",0,7425,1119,M
"Dr. Yago da Rosa",0,7424,1121,M
"Vitor Hugo Pereira",0,7412,1122,M
"Nathan Ferreira",0,7410,1123,M
"Noah Mendes",0,7409,1124,M
"Noah da Cunha",0,7394,1125,M
"Sr. Eduardo Moraes",0,7386,1126,M
"Luiz Henrique Oliveira",0,7364,1127,M
"Francisco Gomes",0,7363,1128,M
"Francisco Monteiro",0,7360,1129,M
"Vinicius Castro",0,7326,1130,M
"Caio Araújo",0,7321,1131,M
"Dr. Nathan Gonçalves",0,7313,1132,M
"Paulo Fogaça",0,7306,1133,M
"Raul Ramos",0,7296,1134,M
"Emanuel Carvalho",0,7289,1135,M
"Fernando Novaes",0,7283,1136,M
"Yuri Araújo",0,7270,1137,M
"Murilo Silveira",0,7262,1138,M
"João Barbosa",0,7246,1139,M
"Luiz Felipe Araújo",0,7245,1140,M
"Pedro Henrique Farias",0,7241,1141,M
"Gustavo Henrique Fernandes",0,7240,1142,M
"Ian Monteiro",0,7235,1143,M
"Thales da Conceição",0,7211,1144,M
"Kevin Viana",0,7204,1145,M
"Luiz Gustavo Barros",0,7203,1146,M
"Benjamin Almeida",0,7197,1147,M
"Calebe Nunes",0,7159,1148,M
"Augusto Nascimento",0,7155,1149,M
"Paulo Correia",0,7152,1150,M
"Benjamin Pires",0,7150,1152,M
"Benjamin Almeida",0,7150,1151,M
"Kevin Moreira",0,7145,1153,M
"João Miguel Martins",0,7141,1154,M
"Luiz Otávio Souza",0,7141,1155,M
"Dr. Nicolas Gonçalves",0,7133,1156,M
"Breno Barros",0,7128,1157,M
"Daniel da Rosa",0,7118,1158,M
"Sr. Anthony Cavalcanti",0,7105,1159,M
"Luiz Felipe Ribeiro",0,7100,1160,M
"Thomas Novaes",0,7085,1161,M
"Vitor Hugo Souza",0,7084,1162,M
"Cauã Moreira",0,7048,1163,M
"Juan Dias",0,7045,1164,M
"Gustavo Henrique da Conceição",0,7037,1165,M
"Guilherme Cardoso",0,7030,1166,M
"Sr. Luiz Fernando Aragão",0,7015,1167,M
"Sr. Enzo Cavalcanti",0,7012,1168,M
"João Guilherme Viana",0,7004,1169,M
"Renan Santos",0,7000,1170,M
"Vitor Cardoso",0,6969,1171,M
"Paulo Aragão",0,6965,1172,M
"Pedro Miguel Campos",0,6961,1173,M
"Lucas Gabriel Sales",0,6951,1174,M
"Gustavo Henrique Almeida",0,6946,1175,M
"Francisco Viana",0,6940,1176,M
"Benjamin Silveira",0,6933,1177,M
"Davi Lucca Vieira",0,6929,1178,M
"Matheus Novaes",0,6924,1179,M
"Theo Caldeira",0,6918,1180,M
"Calebe Gomes",0,6911,1181,M
"Kaique Melo",0,6910,1182,M
"Emanuel da Mota",0,6886,1183,M
"Dr. Samuel Pinto",0,6880,1184,M
"Luiz Fernando Costa",0,6878,1185,M
"Enzo Pires",0,6864,1186,M
"Luiz Fernando Gomes",0,6861,1187,M
"Dr. Ryan Oliveira",0,6857,1188,M
"Sr. Leandro Carvalho",0,6846,1189,M
"Benício da Paz",0,6843,1190,M
"Thales Lopes",0,6827,1191,M
"Sr. Pedro Henrique Porto",0,6821,1192,M
"Fernando Gonçalves",0,6818,1193,M
"Danilo Jesus",0,6804,1194,M
"Vinicius Araújo",0,6801,1195,M
"Thomas Oliveira",0,6800,1196,M
"Levi da Conceição",0,6793,1197,M
"Sr. Luiz Felipe Melo",0,6785,1198,M
"Breno Azevedo",0,6784,1199,M
"Dr. Bernardo Cavalcanti",0,6783,1200,M
"Davi Luiz Cardoso",0,6782,1201,M
"Leonardo Azevedo",0,6781,1202,M
"Luiz Felipe Ramos",0,6775,1203,M
"Bernardo Nunes",0,6775,1204,M
"Luiz Miguel Freitas",0,6773,1205,M
"Vinicius Novaes",0,6767,1206,M
"Joaquim Dias",0,6760,1207,M
"Kaique Barros",0,6759,1208,M
"Isaac Correia",0,6749,1209,M
"Sr. João Felipe Cardoso",0,6724,1210,M
"Thomas Gonçalves",0,6719,1211,M
"Sr. Otávio da Cruz",0,6711,1212,M
"Augusto Monteiro",0,6705,1213,M
"Dr. Ryan Costa",0,6684,1214,M
"Sr. Luigi da Mota",0,6682,1215,M
"Marcelo Fogaça",0,6678,1216,M
"Marcos Vinicius Araújo",0,6669,1217,M
"Davi Lucca Fogaça",0,6659,1218,M
"Daniel Barbosa",0,6653,1219,M
"Daniel Melo",0,6653,1220,M
"Danilo Caldeira",0,6651,1221,M
"Dr. Erick Ferreira",0,6644,1222,M
"Samuel Castro",0,6634,1223,M
"Dr. Lucca Rezende",0,6605,1224,M
"Kaique da Cunha",0,6596,1226,M
"João Gabriel Pires",0,6596,1225,M
"Sr. Noah Cardoso",0,6581,1227,M
"Vitor Hugo Almeida",0,6575,1228,M
"Vinicius Almeida",0,6544,1229,M
"Gustavo Henrique da Cruz",0,6515,1230,M
"Otávio Melo",0,6500,1231,M
"Pietro da Conceição",0,6499,1232,M
"Samuel Cunha",0,6496,1233,M
"Sr. Lorenzo Cunha",0,6479,1234,M
"Pedro Lucas Cardoso",0,6478,1235,M
"Sr. Bryan da Mata",0,6465,1236,M
"Luiz Felipe Moura",0,6463,1237,M
"Rodrigo Cunha",0,6461,1239,M
"Leandro Cardoso",0,6461,1238,M
"Anthony Peixoto",0,6459,1240,M
"Kaique Cardoso",0,6446,1241,M
"Dr. Gustavo Henrique Jesus",0,6440,1242,M
"Sr. André Pires",0,6436,1243,M
"Cauã Freitas",0,6433,1244,M
"Dr. Rafael Martins",0,6428,1245,M
"João Felipe Azevedo",0,6419,1246,M
"Emanuel Cardoso",0,6405,1247,M
"Lorenzo Silva",0,6396,1248,M
"Renan Porto",0,6385,1249,M
"Dr. Ian da Mota",0,6382,1250,M
"Antônio Cavalcanti",0,6374,1251,M
"Ryan Duarte",0,6362,1252,M
"André Jesus",0,6358,1253,M
"Pietro Cunha",0,6356,1254,M
"Bernardo Silva",0,6337,1255,M
"Vinicius Lima",0,6330,1256,M
"João Miguel Cunha",0,6330,1257,M
"Nathan Gomes",0,6325,1258,M
"Alexandre Moreira",0,6298,1259,M
"Felipe Almeida",0,6274,1260,M
"Cauã Barbosa",0,6265,1261,M
"Yago da Paz",0,6248,1262,M
"Levi Fogaça",0,6238,1263,M
"Diogo Farias",0,6234,1264,M
"Thiago da Rocha",0,6229,1265,M
"Thomas Pires",0,6224,1266,M
"Kaique Fernandes",0,6222,1267,M
"Isaac Azevedo",0,6210,1268,M
"Pedro Henrique Duarte",0,6193,1269,M
"Luiz Henrique Ramos",0,6192,1270,M
"Pedro Almeida",0,6188,1271,M
"Eduardo da Mata",0,6183,1272,M
"Davi Lucas Mendes",0,6179,1273,M
"João Miguel Jesus",0,6155,1274,M
"Henrique Correia",0,6143,1275,M
"Gustavo Henrique Pires",0,6138,1276,M
"Davi Monteiro",0,6128,1277,M
"Sr. Marcos Vinicius Nogueira",0,6120,1278,M
"Davi Luiz Castro",0,6117,1279,M
"Isaac Pinto",0,6117,1280,M
"Vinicius Ferreira",0,6113,1281,M
"Breno Castro",0,6107,1282,M
"Luiz Felipe Gomes",0,6091,1283,M
"Sr. Isaac Nascimento",0,6078,1284,M
"João Pedro Castro",0,6075,1285,M
"Leandro Farias",0,6073,1286,M
"Davi Mendes",0,6070,1287,M
"Paulo Carvalho",0,6067,1288,M
"Pietro Dias",0,6066,1289,M
"Raul Martins",0,6063,1291,M
"Dr. Diego Santos",0,6063,1290,M
"Renan Fogaça",0,6055,1292,M
"Rodrigo Mendes",0,6054,1293,M
"Augusto Caldeira",0,6051,1294,M
"Otávio Cardoso",0,6048,1295,M
"João Miguel Duarte",0,6039,1296,M
"Lucas da Luz",0,6031,1297,M
"Murilo Peixoto",0,6031,1298,M
"Bruno Rezende",0,6029,1299,M
"Pedro Lucas Caldeira",0,6023,1300,M
"Davi Lucca Silva",0,6015,1301,M
"Yago Santos",0,6014,1302,M
"Davi Lucas Lima",0,6012,1303,M
"Vinicius Novaes",0,6001,1304,M
"Carlos Eduardo Moreira",0,6000,1305,M
"Dr. Carlos Eduardo da Costa",0,5995,1306,M
"Juan Nascimento",0,5989,1307,M
"Sr. Felipe Cardoso",0,5987,1308,M
"Breno Nascimento",0,5984,1309,M
"Leonardo Freitas",0,5972,1310,M
"Vitor Gomes",0,5967,1311,M
"Pedro Silveira",0,5963,1312,M
"Renan Rocha",0,5962,1313,M
"Vitor Hugo Gomes",0,5953,1314,M
"André Alves",0,5941,1315,M
"Pedro Lucas Alves",0,5931,1316,M
"Felipe Mendes",0,5931,1317,M
"Bryan da Rosa",0,5928,1318,M
"Paulo Monteiro",0,5926,1319,M
"Luiz Otávio Vieira",0,5917,1320,M
"Yago Fernandes",0,5911,1321,M
"Pedro Campos",0,5901,1322,M
"Sr. André Cardoso",0,5897,1324,M
"Sr. Vitor Moraes",0,5897,1323,M
"Luiz Fernando Sales",0,5893,1325,M
"Calebe da Rosa",0,5887,1326,M
"Kevin Moraes",0,5885,1327,M
"Danilo Santos",0,5881,1328,M
"Dr. João Martins",0,5874,1329,M
