"name","region","freq","rank","gender"
"Manuela Caldeira",0,15404,688,F
"Nina Dias",0,15377,689,F
"Maria Alice Silveira",0,15293,690,F
"Gabriela da Luz",0,15285,691,F
"Laura Melo",0,15275,692,F
"Emilly Castro",0,15216,693,F
"Marcela Aragão",0,15126,694,F
"Olivia da Mota",0,15118,695,F
"Dra. Alice das Neves",0,15079,696,F
"Isabel Almeida",0,14958,697,F
"Bianca Sales",0,14907,698,F
"Júlia Ribeiro",0,14891,699,F
"Vitória Sales",0,14859,700,F
"Larissa Freitas",0,14849,701,F
"Sra. Sophia Rodrigues",0,14831,702,F
"Raquel Mendes",0,14578,703,F
"Esther da Costa",0,14574,704,F
"Gabrielly Cardoso",0,14573,705,F
"Elisa Mendes",0,14563,706,F
"Sra. Emilly Pereira",0,14525,708,F
"Melissa Gomes",0,14525,707,F
"Maysa da Conceição",0,14510,709,F
"Amanda Cunha",0,14489,710,F
"Amanda das Neves",0,14435,711,F
"Laís Cardoso",0,14431,712,F
"Kamilly Correia",0,14408,713,F
"Alana Duarte",0,14385,714,F
"Stephany Costela",0,14278,715,F
"Lavínia Cardoso",0,14267,716,F
"Letícia Rezende",0,14263,717,F
"Marcela Farias",0,14229,718,F
"Stella Lopes",0,14228,719,F
"Maria Cecília Melo",0,14218,720,F
"Nina da Rosa",0,14216,721,F
"Lara Souza",0,14195,722,F
"Nina Dias",0,14189,723,F
"Yasmin Mendes",0,14142,724,F
"Maitê da Paz",0,14113,725,F
"Alícia Duarte",0,14094,726,F
"Rafaela Pereira",0,14083,727,F
"Júlia Nogueira",0,14082,728,F
"Stella da Mata",0,14036,729,F
"Sra. Isis Rodrigues",0,14025,730,F
"Nicole Gonçalves",0,13975,731,F
"Isadora Vieira",0,13861,732,F
"Maria Cecília Oliveira",0,13855,733,F
"Maria Luiza Vieira",0,13844,734,F
"Julia Cardoso",0,13815,735,F
"Ana Sophia da Rocha",0,13748,736,F
"Sra. Brenda Correia",0,13740,737,F
"Heloísa Viana",0,13723,738,F
"Agatha da Costa",0,13706,739,F
"Esther Sales",0,13687,740,F
"Luiza Campos",0,13677,741,F
"Ana Lívia Santos",0,13667,742,F
"Ana Carolina Moraes",0,13629,743,F
"Clara da Conceição",0,13596,744,F
"Milena Azevedo",0,13572,745,F
"Sra. Maria Sophia Barbosa",0,13547,746,F
"Larissa Lopes",0,13499,747,F
"Marina Moreira",0,13498,748,F
"Sra. Brenda Moura",0,13480,749,F
"Maria Eduarda Nunes",0,13433,750,F
"Fernanda Rodrigues",0,13431,751,F
"Carolina Almeida",0,13391,752,F
"Joana da Cunha",0,13378,753,F
"Sofia da Rosa",0,13352,754,F
"Srta. Rafaela Martins",0,13333,755,F
"Raquel Vieira",0,13309,756,F
"Laís Silva",0,13290,757,F
"Luna Almeida",0,13244,758,F
"Olivia Campos",0,13235,759,F
"Giovanna Fogaça",0,13231,760,F
"Sra. Manuela Novaes",0,13222,761,F
"Ana Julia Alves",0,13218,762,F
"Srta. Júlia Nunes",0,13138,763,F
"Raquel Barros",0,13137,764,F
"Cecília Araújo",0,13039,765,F
"Emilly Rocha",0,13012,766,F
"Elisa Souza",0,12958,767,F
"Lara Melo",0,12951,768,F
"Manuela Fernandes",0,12908,769,F
"Dra. Bárbara Monteiro",0,12901,770,F
"Dra. Isadora Dias",0,12869,771,F
"Maria Luiza Costa",0,12820,772,F
"Sarah Carvalho",0,12801,773,F
"Ana Beatriz Moura",0,12714,774,F
"Isis Souza",0,12674,775,F
"Dra. Júlia Vieira",0,12654,777,F
"Gabriela Gonçalves",0,12654,776,F
"Rafaela Aragão",0,12627,778,F
"Stella da Mata",0,12545,779,F
"Maria Fernanda Rocha",0,12453,780,F
"Gabriela Souza",0,12448,781,F
"Maria Julia Campos",0,12404,782,F
"Carolina Lima",0,12374,783,F
"Maria Silva",0,12297,784,F
"Alícia da Mota",0,12265,785,F
"Sra. Ana Laura Ramos",0,12254,786,F
"Sra. Maria Cecília Novaes",0,12214,787,F
"Camila Correia",0,12184,788,F
"Sra. Valentina Pinto",0,12166,789,F
"Luana da Conceição",0,12136,790,F
"Isadora Viana",0,12095,791,F
"Dra. Clarice Moraes",0,12085,792,F
"Valentina Peixoto",0,12050,793,F
"Esther Ferreira",0,12035,794,F
"Daniela Cardoso",0,11972,795,F
"Maria Cecília Campos",0,11911,796,F
"Stephany da Rosa",0,11909,797,F
"Ana Júlia da Luz",0,11860,798,F
"Valentina Rocha",0,11840,799,F
"Brenda Ferreira",0,11821,800,F
"Bruna da Conceição",0,11803,801,F
"Joana da Cruz",0,11784,802,F
"Maria Eduarda Moraes",0,11763,803,F
"Maria Clara da Paz",0,11748,804,F
"Kamilly Cardoso",0,11745,805,F
"Srta. Letícia Fernandes",0,11739,806,F
"Alice Melo",0,11682,807,F
"Elisa Rocha",0,11676,808,F
"Lavínia Barbosa",0,11661,809,F
"Valentina Ferreira",0,11656,810,F
"Maitê Moraes",0,11616,811,F
"Sophia Ferreira",0,11595,812,F
"Srta. Esther Almeida",0,11592,813,F
"Ana Julia Sales",0,11586,814,F
"Emilly Rodrigues",0,11561,815,F
"Mariane Silveira",0,11557,816,F
"Ana Laura Nascimento",0,11546,817,F
"Ana Beatriz Castro",0,11533,818,F
"Catarina da Luz",0,11506,819,F
"Alice Melo",0,11499,820,F
"Maria Vitória Silveira",0,11487,821,F
"Raquel Ramos",0,11482,822,F
"Srta. Daniela Dias",0,11454,824,F
"Clarice Costa",0,11454,823,F
"Carolina Costela",0,11434,825,F
"Stella Silveira",0,11389,826,F
"Srta. Olivia Rodrigues",0,11360,827,F
"Dra. Yasmin da Costa",0,11349,828,F
"Bruna Freitas",0,11342,829,F
"Melissa Fogaça",0,11335,830,F
"Dra. Caroline Pires",0,11332,831,F
"Ana Beatriz Nunes",0,11323,832,F
"Lavínia Almeida",0,11314,833,F
"Amanda Pires",0,11299,834,F
"Larissa Cardoso",0,11297,835,F
"Srta. Eloah da Mata",0,11287,836,F
"Pietra Caldeira",0,11285,837,F
"Lara Correia",0,11279,838,F
"Juliana Moraes",0,11272,839,F
"Nina Farias",0,11220,840,F
"Olivia Martins",0,11219,841,F
"Ana Júlia Lopes",0,11218,842,F
"Sra. Carolina Moraes",0,11216,843,F
"Giovanna Dias",0,11214,845,F
"Maria Luiza Jesus",0,11214,844,F
"Alice da Cruz",0,11189,846,F
"Maria Julia Santos",0,11171,847,F
"Ana Lívia Fernandes",0,11137,848,F
"Dra. Luna Jesus",0,11113,849,F
"Ana Vitória Farias",0,11094,850,F
"Valentina Silva",0,11091,851,F
"Sarah da Luz",0,11069,852,F
"Maria Vieira",0,11068,853,F
"Bianca Moura",0,11030,854,F
"Lívia da Costa",0,10988,855,F
"Maria Sophia das Neves",0,10980,856,F
"Maria Clara Aragão",0,10944,857,F
"Eloah Farias",0,10935,858,F
"Isadora Nogueira",0,10892,859,F
"Srta. Agatha Ribeiro",0,10873,860,F
"Ana Vitória Pinto",0,10851,861,F
"Sra. Sofia Ramos",0,10810,862,F
"Maria Cecília Cardoso",0,10805,864,F
"Dra. Elisa da Luz",0,10805,863,F
"Lívia Lopes",0,10784,865,F
"Eduarda Ramos",0,10783,866,F
"Cecília da Mota",0,10780,867,F
"Alice Rezende",0,10760,868,F
"Laura Campos",0,10744,869,F
"Manuela Lopes",0,10743,870,F
"Julia da Costa",0,10735,871,F
"Lara Moraes",0,10706,872,F
"Vitória da Conceição",0,10689,873,F
"Marcela Martins",0,10687,874,F
"Srta. Marcela Alves",0,10679,875,F
"Srta. Daniela Azevedo",0,10678,876,F
"Júlia Campos",0,10656,877,F
"Isabel Nunes",0,10643,878,F
"Alice da Mata",0,10617,879,F
"Srta. Alexia Araújo",0,10574,880,F
"Fernanda Nunes",0,10553,881,F
"Marcela Barros",0,10533,882,F
"Maria Luiza Cardoso",0,10524,883,F
"Stella Jesus",0,10514,884,F
"Olivia da Cruz",0,10506,885,F
"Carolina da Rosa",0,10492,886,F
"Dra. Maria Luiza Rezende",0,10471,887,F
"Ana Vitória Carvalho",0,10462,888,F
"Maria Julia Duarte",0,10446,889,F
"Maria Julia da Paz",0,10439,890,F
"Daniela Campos",0,10437,891,F
"Nina da Luz",0,10432,892,F
"Raquel Alves",0,10422,893,F
"Sra. Maria Almeida",0,10379,894,F
"Pietra Araújo",0,10377,895,F
"Cecília Duarte",0,10362,896,F
"Evelyn Souza",0,10353,897,F
"Natália Freitas",0,10312,898,F
"Sabrina Freitas",0,10308,899,F
"Srta. Rebeca Araújo",0,10302,900,F
"Julia Martins",0,10282,901,F
"Agatha Nunes",0,10268,902,F
"Laura Aragão",0,10249,903,F
"Srta. Pietra da Rocha",0,10233,904,F
"Mariane Nunes",0,10228,905,F
"Isabelly Araújo",0,10224,906,F
"Maria Eduarda da Luz",0,10185,907,F
"Maitê Araújo",0,10185,908,F
"Bruna da Paz",0,10181,909,F
"Pietra Sales",0,10179,910,F
"Melissa Ramos",0,10175,911,F
"Luna Gomes",0,10138,912,F
"Emanuella da Rosa",0,10131,913,F
"Lavínia Ramos",0,10122,914,F
"Emanuelly Pinto",0,10089,915,F
"Larissa Nunes",0,10039,916,F
"Bárbara da Rosa",0,10034,917,F
"Marcela Correia",0,10020,918,F
"Gabrielly Lopes",0,10010,919,F
"Isabel da Rocha",0,9990,920,F
"Amanda Teixeira",0,9930,921,F
"Pietra Carvalho",0,9925,922,F
"Carolina Novaes",0,9918,923,F
"Lavínia Dias",0,9900,924,F
"Stephany Oliveira",0,9881,925,F
"Dra. Gabrielly Ferreira",0,9879,926,F
"Sra. Marina Oliveira",0,9852,927,F
"Srta. Caroline Souza",0,9840,928,F
"Valentina Moraes",0,9823,929,F
"Kamilly Moreira",0,9820,930,F
"Sra. Rafaela Campos",0,9768,931,F
"Mirella da Paz",0,9754,932,F
"Lavínia Fernandes",0,9735,933,F
"Isabelly Rodrigues",0,9733,934,F
"Isabella Melo",0,9705,935,F
"Maria Alice da Luz",0,9702,936,F
"Luna Aragão",0,9678,937,F
"Bárbara Moura",0,9672,938,F
"Eloah da Mata",0,9666,939,F
"Eloah Duarte",0,9603,941,F
"Rebeca Farias",0,9603,940,F
"Ana Vitória Silveira",0,9587,942,F
"Eduarda Silva",0,9582,943,F
"Evelyn Cardoso",0,9542,944,F
"Maria Luiza Pereira",0,9541,945,F
"Maria Luiza Souza",0,9541,946,F
"Maria Clara Sales",0,9523,947,F
"Lara Freitas",0,9517,948,F
"Brenda Teixeira",0,9516,949,F
"Luana da Rosa",0,9515,950,F
"Stephany Mendes",0,9507,951,F
"Nina da Conceição",0,9503,952,F
"Júlia Moraes",0,9476,953,F
"Mariana Costela",0,9475,954,F
"Isis Lopes",0,9470,955,F
"Evelyn da Paz",0,9467,956,F
"Clara Fogaça",0,9449,957,F
"Eduarda Vieira",0,9442,958,F
"Sra. Maria Cecília da Costa",0,9423,959,F
"Luna Caldeira",0,9407,960,F
"Clarice da Conceição",0,9406,961,F
"Alana das Neves",0,9396,962,F
"Ana Clara da Paz",0,9385,963,F
"Sra. Alícia Ferreira",0,9383,964,F
"Sofia das Neves",0,9382,965,F
"Maitê Souza",0,9374,966,F
"Isabel Fogaça",0,9336,967,F
"Srta. Ana Julia Costa",0,9334,968,F
"Maria Fernanda Cardoso",0,9324,969,F
"Pietra Pinto",0,9319,970,F
"Maitê Carvalho",0,9306,971,F
"Helena Jesus",0,9298,972,F
"Marina Azevedo",0,9280,973,F
"Mariana Campos",0,9246,974,F
"Raquel da Rocha",0,9230,975,F
"Mirella Silveira",0,9211,976,F
"Gabriela Almeida",0,9204,977,F
"Isadora da Rosa",0,9190,978,F
"Lara Novaes",0,9158,979,F
"Isabel Aragão",0,9158,980,F
"Lavínia Freitas",0,9133,981,F
"Kamilly Cunha",0,9126,982,F
"Dra. Nicole Araújo",0,9124,983,F
"Stella das Neves",0,9114,984,F
"Srta. Manuela Pires",0,9103,985,F
"Olivia Nunes",0,9103,986,F
"Sofia Azevedo",0,9098,987,F
"Mirella Rodrigues",0,9064,988,F
"Emanuella Ferreira",0,9040,989,F
"Dra. Ana Carolina Novaes",0,9021,990,F
"Srta. Isabelly Nascimento",0,8999,991,F
"Julia Silveira",0,8996,992,F
"Valentina Aragão",0,8953,993,F
"Bruna Santos",0,8950,994,F
"Sra. Gabrielly Rezende",0,8945,995,F
"Mirella Cardoso",0,8940,996,F
"Camila Cunha",0,8936,997,F
"Eduarda Santos",0,8908,998,F
"Laura Pires",0,8904,999,F
"Stella Duarte",0,8898,1000,F
"Nina Alves",0,8893,1001,F
"Rafaela Teixeira",0,8887,1002,F
"Dra. Lavínia Rodrigues",0,8871,1003,F
"Sabrina Silveira",0,8865,1004,F
"Luana da Costa",0,8854,1005,F
"Eloah Pereira",0,8828,1006,F
"Lavínia Novaes",0,8770,1007,F
"Luna da Rosa",0,8766,1008,F
"Valentina Nascimento",0,8706,1009,F
"Maria Luiza da Paz",0,8705,1010,F
"Daniela Santos",0,8700,1011,F
"Sophia Sales",0,8693,1012,F
"Evelyn Lopes",0,8675,1013,F
"Esther Mendes",0,8659,1014,F
"Bruna Cavalcanti",0,8641,1015,F
"Vitória Pires",0,8630,1016,F
"Sra. Bianca Almeida",0,8617,1017,F
"Mariana Santos",0,8611,1018,F
"Camila Carvalho",0,8606,1019,F
"Vitória Gonçalves",0,8602,1020,F
"Marcela Viana",0,8555,1021,F
"Bárbara Ramos",0,8553,1022,F
"Rafaela Costela",0,8497,1023,F
"Marcela da Luz",0,8488,1024,F
"Sra. Laura Costa",0,8487,1025,F
"Dra. Lara Santos",0,8481,1026,F
"Rebeca Jesus",0,8467,1027,F
"Carolina Ferreira",0,8447,1028,F
"Carolina Pinto",0,8437,1029,F
"Elisa da Cruz",0,8431,1030,F
"Clarice Melo",0,8428,1031,F
"Fernanda Alves",0,8402,1033,F
"Brenda Fogaça",0,8402,1032,F
"Srta. Maria Cecília Rezende",0,8392,1034,F
"Lara Martins",0,8389,1035,F
"Maria Fernanda Azevedo",0,8379,1036,F
"Maysa Jesus",0,8378,1037,F
"Dra. Bárbara das Neves",0,8332,1038,F
"Nicole Caldeira",0,8314,1039,F
"Rafaela Mendes",0,8312,1040,F
"Sophie Cardoso",0,8301,1041,F
"Laura Caldeira",0,8292,1042,F
"Maitê Costa",0,8283,1043,F
"Ana Sophia Vieira",0,8267,1044,F
"Srta. Elisa Caldeira",0,8266,1045,F
"Milena Mendes",0,8249,1046,F
"Sabrina Oliveira",0,8245,1047,F
"Srta. Evelyn Barros",0,8244,1048,F
"Rebeca Cavalcanti",0,8233,1049,F
"Bruna Farias",0,8232,1050,F
"Emanuelly Araújo",0,8228,1051,F
"Ana Beatriz Cavalcanti",0,8220,1052,F
"Srta. Pietra Pires",0,8216,1053,F
"Ana Lívia da Rocha",0,8202,1054,F
"Luana Fogaça",0,8169,1055,F
"Alexia Correia",0,8153,1056,F
"Nina Mendes",0,8152,1057,F
"Marina Carvalho",0,8149,1058,F
"Sofia Cunha",0,8131,1059,F
"Valentina Barbosa",0,8118,1060,F
"Manuela Sales",0,8102,1061,F
"Caroline Costa",0,8100,1062,F
"Ana Laura Cavalcanti",0,8084,1063,F
"Milena Costa",0,8062,1064,F
"Esther Campos",0,8033,1065,F
"Eduarda Aragão",0,8031,1066,F
"Luana da Rocha",0,8019,1067,F
"Pietra Alves",0,7998,1068,F
"Olivia Ferreira",0,7994,1069,F
"Olivia Nascimento",0,7993,1070,F
"Alana Ramos",0,7993,1071,F
"Manuela Lima",0,7983,1072,F
"Valentina Porto",0,7977,1073,F
"Gabriela Farias",0,7975,1074,F
"Juliana Aragão",0,7956,1075,F
"Lavínia Fogaça",0,7935,1076,F
"Sra. Isabella Freitas",0,7930,1077,F
"Dra. Rebeca das Neves",0,7926,1078,F
"Alana Silveira",0,7925,1079,F
"Sophie Sales",0,7908,1080,F
"Nina Castro",0,7901,1081,F
"Ana Clara Cardoso",0,7897,1082,F
"Catarina Nascimento",0,7879,1083,F
"Emanuella Duarte",0,7872,1084,F
"Kamilly Caldeira",0,7864,1086,F
"Sofia Rezende",0,7864,1085,F
"Ana Julia Santos",0,7856,1087,F
"Helena da Mota",0,7811,1088,F
"Dra. Melissa Rocha",0,7801,1089,F
"Júlia Silva",0,7798,1090,F
"Ana Sophia da Rocha",0,7785,1091,F
"Caroline Pereira",0,7778,1092,F
"Isabelly Pires",0,7736,1093,F
"Alana Cavalcanti",0,7718,1094,F
"Lívia Ribeiro",0,7695,1096,F
"Camila Pires",0,7695,1095,F
"Srta. Maria Julia Nogueira",0,7689,1097,F
"Srta. Rafaela Costela",0,7625,1099,F
"Ana Julia Costela",0,7625,1098,F
"Dra. Nina Campos",0,7619,1100,F
"Letícia Azevedo",0,7612,1101,F
"Nina Silveira",0,7592,1102,F
"Helena Vieira",0,7582,1103,F
"Gabrielly Pinto",0,7563,1104,F
"Elisa da Mota",0,7543,1105,F
"Maria Alice Farias",0,7542,1106,F
"Gabrielly Cardoso",0,7540,1107,F
"Milena da Cruz",0,7536,1108,F
"Sra. Maria Alice Viana",0,7497,1109,F
"Maitê Azevedo",0,7492,1110,F
"Elisa da Conceição",0,7490,1111,F
"Julia Moura",0,7488,1112,F
"Sra. Valentina Rezende",0,7482,1113,F
"Ana Clara Oliveira",0,7460,1114,F
"Lorena Ribeiro",0,7454,1115,F
"Rafaela Cardoso",0,7445,1116,F
"Mirella Lima",0,7438,1117,F
"Luna Carvalho",0,7430,1118,F
"Heloísa Pinto",0,7425,1120,F
"Sophie Moraes",0,7425,1119,F
"Esther Barros",0,7424,1121,F
"Ana Sophia Carvalho",0,7412,1122,F
"Ana Laura Cavalcanti",0,7410,1123,F
"Lavínia da Mota",0,7409,1124,F
"Ana Laura Freitas",0,7394,1125,F
"Srta. Isis Monteiro",0,7386,1126,F
"Laura Rezende",0,7364,1127,F
"Caroline Silveira",0,7363,1128,F
"Maitê Barbosa",0,7360,1129,F
"Milena Pereira",0,7326,1130,F
"Gabrielly Gonçalves",0,7321,1131,F
"Ana Julia Costa",0,7313,1132,F
"Sra. Letícia Teixeira",0,7306,1133,F
"Letícia Cardoso",0,7296,1134,F
"Elisa Farias",0,7289,1135,F
"Isabella Carvalho",0,7283,1136,F
"Kamilly Nascimento",0,7270,1137,F
"Stella Aragão",0,7262,1138,F
"Marcela Vieira",0,7246,1139,F
"Ana Clara Oliveira",0,7245,1140,F
"Caroline Araújo",0,7241,1141,F
"Emanuella Novaes",0,7240,1142,F
"Ana Laura Porto",0,7235,1143,F
"Maria Costa",0,7211,1144,F
"Maria Luiza da Mata",0,7204,1145,F
"Agatha da Cruz",0,7203,1146,F
"Agatha da Rocha",0,7197,1147,F
"Nina Carvalho",0,7159,1148,F
"Clarice Rocha",0,7155,1149,F
"Maysa Freitas",0,7152,1150,F
"Maria Vitória Nascimento",0,7150,1152,F
"Laura da Mata",0,7150,1151,F
"Maria Luiza da Costa",0,7145,1153,F
"Laura da Luz",0,7141,1154,F
"Catarina Duarte",0,7141,1155,F
"Mariane Souza",0,7133,1156,F
"Laís Ribeiro",0,7128,1157,F
"Mariana Santos",0,7118,1158,F
"Dra. Isadora Pereira",0,7105,1159,F
"Maria Julia da Rocha",0,7100,1160,F
"Eloah Caldeira",0,7085,1161,F
"Raquel Lima",0,7084,1162,F
"Sra. Gabriela Moura",0,7048,1163,F
"Sra. Marcela Peixoto",0,7045,1164,F
"Maria Julia Pereira",0,7037,1165,F
"Laís Castro",0,7030,1166,F
"Ana Julia Gonçalves",0,7015,1167,F
"Emanuelly Aragão",0,7012,1168,F
"Lívia Carvalho",0,7004,1169,F
"Sabrina Ramos",0,7000,1170,F
"Amanda Rocha",0,6969,1171,F
"Nina da Cunha",0,6965,1172,F
"Caroline Araújo",0,6961,1173,F
"Sra. Isis Souza",0,6951,1174,F
"Cecília da Mota",0,6946,1175,F
"Dra. Stella Martins",0,6940,1176,F
"Luiza das Neves",0,6933,1177,F
"Esther da Rocha",0,6929,1178,F
"Yasmin Nascimento",0,6924,1179,F
"Mariane Campos",0,6918,1180,F
"Juliana Fogaça",0,6911,1181,F
"Ana Laura Costa",0,6910,1182,F
"Srta. Stephany da Costa",0,6886,1183,F
"Emanuella Pinto",0,6880,1184,F
"Marcela Martins",0,6878,1185,F
"Esther da Mata",0,6864,1186,F
"Ana Julia Freitas",0,6861,1187,F
"Alícia Fogaça",0,6857,1188,F
"Sra. Luana Correia",0,6846,1189,F
"Maitê Azevedo",0,6843,1190,F
"Maria Clara Lima",0,6827,1191,F
"Catarina Fogaça",0,6821,1192,F
"Raquel Cardoso",0,6818,1193,F
"Maria Cecília Ramos",0,6804,1194,F
"Clara Teixeira",0,6801,1195,F
"Srta. Raquel Peixoto",0,6800,1196,F
"Kamilly Moura",0,6793,1197,F
"Sra. Marina Souza",0,6785,1198,F
"Maysa Dias",0,6784,1199,F
"Ana Carolina Souza",0,6783,1200,F
"Laís Lopes",0,6782,1201,F
"Eduarda Fernandes",0,6781,1202,F
"Gabrielly Teixeira",0,6775,1203,F
"Nicole Caldeira",0,6775,1204,F
"Mariana Caldeira",0,6773,1205,F
"Ana Sophia Silva",0,6767,1206,F
"Lorena Fogaça",0,6760,1207,F
"Stella Barros",0,6759,1208,F
"Clarice da Mata",0,6749,1209,F
"Maria Luiza da Mota",0,6724,1210,F
"Valentina Moura",0,6719,1211,F
"Emanuella Sales",0,6711,1212,F
"Sabrina Rocha",0,6705,1213,F
"Julia Ferreira",0,6684,1214,F
"Sarah Mendes",0,6682,1215,F
"Amanda Gomes",0,6678,1216,F
"Lara Silva",0,6669,1217,F
"Lívia Rodrigues",0,6659,1218,F
"Srta. Manuela Nunes",0,6653,1219,F
"Laura Ferreira",0,6653,1220,F
"Maria Cavalcanti",0,6651,1221,F
"Letícia Barros",0,6644,1222,F
"Maysa Melo",0,6634,1223,F
"Ana Clara Monteiro",0,6605,1224,F
"Ana Oliveira",0,6596,1226,F
"Joana Alves",0,6596,1225,F
"Sophia da Mota",0,6581,1227,F
"Srta. Caroline da Mata",0,6575,1228,F
"Maria Luiza Ramos",0,6544,1229,F
"Srta. Alice Ribeiro",0,6515,1230,F
"Nicole da Cunha",0,6500,1231,F
"Marina Ferreira",0,6499,1232,F
"Nicole da Paz",0,6496,1233,F
"Lorena Souza",0,6479,1234,F
"Laura Rodrigues",0,6478,1235,F
"Valentina Fernandes",0,6465,1236,F
"Brenda Pires",0,6463,1237,F
"Ana Pires",0,6461,1239,F
"Raquel Fogaça",0,6461,1238,F
"Kamilly Costa",0,6459,1240,F
"Julia da Costa",0,6446,1241,F
"Joana Lima",0,6440,1242,F
"Dra. Vitória Pinto",0,6436,1243,F
"Nina Dias",0,6433,1244,F
"Srta. Ana Clara da Conceição",0,6428,1245,F
"Agatha Lopes",0,6419,1246,F
"Letícia Vieira",0,6405,1247,F
"Dra. Giovanna Fogaça",0,6396,1248,F
"Clarice da Conceição",0,6385,1249,F
"Nina Nogueira",0,6382,1250,F
"Bianca Alves",0,6374,1251,F
"Yasmin Gonçalves",0,6362,1252,F
"Rebeca da Rocha",0,6358,1253,F
"Alana da Rocha",0,6356,1254,F
"Rebeca da Rosa",0,6337,1255,F
"Cecília da Rosa",0,6330,1256,F
"Ana Luiza Caldeira",0,6330,1257,F
"Manuela Fogaça",0,6325,1258,F
"Cecília Rodrigues",0,6298,1259,F
"Alana Rodrigues",0,6274,1260,F
"Stephany Barros",0,6265,1261,F
"Isadora Farias",0,6248,1262,F
"Maria Azevedo",0,6238,1263,F
"Mariane Barbosa",0,6234,1264,F
"Sra. Laura Martins",0,6229,1265,F
"Dra. Sophia Azevedo",0,6224,1266,F
"Brenda Cunha",0,6222,1267,F
"Marina Teixeira",0,6210,1268,F
"Alana Melo",0,6193,1269,F
"Valentina Mendes",0,6192,1270,F
"Evelyn Pinto",0,6188,1271,F
"Valentina Nogueira",0,6183,1272,F
"Letícia Porto",0,6179,1273,F
"Clara Pereira",0,6155,1274,F
"Marcela Jesus",0,6143,1275,F
"Emanuella Fernandes",0,6138,1276,F
"Elisa Rocha",0,6128,1277,F
"Isis Moura",0,6120,1278,F
"Heloísa Silveira",0,6117,1279,F
"Sra. Lívia Pinto",0,6117,1280,F
"Emilly Santos",0,6113,1281,F
"Helena Cardoso",0,6107,1282,F
"Kamilly da Paz",0,6091,1283,F
"Maria Eduarda Rodrigues",0,6078,1284,F
"Daniela Cardoso",0,6075,1285,F
"Dra. Ana Lívia da Cruz",0,6073,1286,F
"Alice Campos",0,6070,1287,F
"Giovanna Cardoso",0,6067,1288,F
"Pietra Cardoso",0,6066,1289,F
"Bianca Fernandes",0,6063,1291,F
"Sabrina Castro",0,6063,1290,F
"Olivia Lopes",0,6055,1292,F
"Sra. Luiza Moura",0,6054,1293,F
"Helena da Paz",0,6051,1294,F
"Mariane da Rocha",0,6048,1295,F
"Maria Fernanda Nunes",0,6039,1296,F
"Ana Julia Ramos",0,6031,1297,F
"Nina Silveira",0,6031,1298,F
"Maria Sophia Rodrigues",0,6029,1299,F
"Nina Rodrigues",0,6023,1300,F
"Ana Sophia Costela",0,6015,1301,F
"Helena Nunes",0,6014,1302,F
"Bruna Martins",0,6012,1303,F
"Ana Vieira",0,6001,1304,F
"Sofia Azevedo",0,6000,1305,F
"Marcela Monteiro",0,5995,1306,F
"Sra. Luiza Aragão",0,5989,1307,F
"Srta. Olivia da Mota",0,5987,1308,F
"Srta. Natália Almeida",0,5984,1309,F
"Alícia Peixoto",0,5972,1310,F
"Clarice Barros",0,5967,1311,F
"Maria Cecília Azevedo",0,5963,1312,F
"Maysa Cardoso",0,5962,1313,F
"Srta. Ana Clara Costa",0,5953,1314,F
"Alícia Melo",0,5941,1315,F
"Dra. Isabel Martins",0,5931,1316,F
"Maria Santos",0,5931,1317,F
"Maria Sophia Silva",0,5928,1318,F
"Dra. Bruna Rodrigues",0,5926,1319,F
"Ana Laura Viana",0,5917,1320,F
"Srta. Gabrielly Aragão",0,5911,1321,F
"Gabriela Melo",0,5901,1322,F
"Maria Fernanda Castro",0,5897,1324,F
"Catarina da Conceição",0,5897,1323,F
"Joana Monteiro",0,5893,1325,F
"Sra. Raquel Martins",0,5887,1326,F
"Isis Souza",0,5885,1327,F
"Eduarda da Rosa",0,5881,1328,F
"Stella Aragão",0,5874,1329,F
"Elisa Cardoso",0,5872,1330,F
"Alana Alves",0,5860,1331,F
"Ana Julia Rezende",0,5848,1332,F
"Ana Beatriz Sales",0,5844,1333,F
"Lara Moura",0,5841,1334,F
